tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
SMPL,2021,2,2021/04/07 09:31:16.818,0.012,-0.2,,,,
SMPL,2021,2,2021/04/07 09:31:18.000,,,,,1.0,18.0
SMPL,2021,2,2021/04/07 09:31:18.953,0.023,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:18.954,0.012,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:20.000,,,,,3.0,200.0
SMPL,2021,2,2021/04/07 09:31:21.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:31:23.000,,,,,15.0,2739.0
SMPL,2021,2,2021/04/07 09:31:23.351,0.026,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:23.351,0.009,-0.818,,,,
SMPL,2021,2,2021/04/07 09:31:23.351,0.219,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:23.351,0.006,-0.818,,,,
SMPL,2021,2,2021/04/07 09:31:23.351,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:23.351,0.009,-0.333,,,,
SMPL,2021,2,2021/04/07 09:31:23.351,0.216,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:23.352,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:23.352,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:23.353,0.51,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:23.353,0.009,-0.333,,,,
SMPL,2021,2,2021/04/07 09:31:23.354,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:24.000,,,,,1.0,50.0
SMPL,2021,2,2021/04/07 09:31:24.034,0.009,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:24.817,0.009,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:27.000,,,,,2.0,220.0
SMPL,2021,2,2021/04/07 09:31:29.000,,,,,5.0,500.0
SMPL,2021,2,2021/04/07 09:31:29.477,0.009,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:30.000,,,,,42.0,8445.0
SMPL,2021,2,2021/04/07 09:31:30.273,0.001,0.949,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,0.92,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,0.898,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,-0.5,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,0.898,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,0.891,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,-0.5,,,,
SMPL,2021,2,2021/04/07 09:31:30.273,0.005,0.891,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.005,-0.5,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.005,-0.2,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.005,-0.5,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.005,0.891,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.005,0.893,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.005,0.891,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.002,0.962,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,0.002,0.961,,,,
SMPL,2021,2,2021/04/07 09:31:30.274,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:30.275,0.002,0.959,,,,
SMPL,2021,2,2021/04/07 09:31:30.275,0.005,0.885,,,,
SMPL,2021,2,2021/04/07 09:31:30.275,0.005,-0.5,,,,
SMPL,2021,2,2021/04/07 09:31:30.275,0.005,-0.2,,,,
SMPL,2021,2,2021/04/07 09:31:30.275,0.013,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:30.275,0.014,-0.429,,,,
SMPL,2021,2,2021/04/07 09:31:30.276,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:30.276,0.002,0.959,,,,
