tic,year,quarter,ts_min,Timestamp_ET,Timestamp_UTC,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,trade_count,trade_volume,trade_vwap,timestamp_et_full
TRV,2021,3,2021-10-19 09:50:00,2021-10-19 09:50:57.684019,2021-10-19 13:50:57.684019,0.005,0.0,205,37.047,231.0,25726.0,156.32502186503928,2021-10-19 09:50:57.684019-04:00
TRV,2021,3,2021-10-19 09:50:00,2021-10-19 09:50:57.792306,2021-10-19 13:50:57.792306,0.103,0.0,205,37.047,231.0,25726.0,156.32502186503928,2021-10-19 09:50:57.792306-04:00
TRV,2021,3,2021-10-19 09:50:00,2021-10-19 09:50:58.059381,2021-10-19 13:50:58.059381,0.004,-0.333,205,37.047,231.0,25726.0,156.32502186503928,2021-10-19 09:50:58.059381-04:00
TRV,2021,3,2021-10-19 09:50:00,2021-10-19 09:50:58.644038,2021-10-19 13:50:58.644038,0.002,-0.5,205,37.047,231.0,25726.0,156.32502186503928,2021-10-19 09:50:58.644038-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:02.739106,2021-10-19 13:51:02.739106,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:02.739106-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:02.741502,2021-10-19 13:51:02.741502,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:02.741502-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:04.803369,2021-10-19 13:51:04.803369,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:04.803369-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:05.567811,2021-10-19 13:51:05.567811,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:05.567811-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:05.570725,2021-10-19 13:51:05.570725,0.002,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:05.570725-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:05.573798,2021-10-19 13:51:05.573798,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:05.573798-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:10.183597,2021-10-19 13:51:10.183597,0.001,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:10.183597-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:10.485586,2021-10-19 13:51:10.485586,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:10.485586-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:10.591959,2021-10-19 13:51:10.591959,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:10.591959-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:10.611310,2021-10-19 13:51:10.611310,0.002,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:10.611310-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:12.691437,2021-10-19 13:51:12.691437,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:12.691437-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:16.384661,2021-10-19 13:51:16.384661,0.006,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:16.384661-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:16.685818,2021-10-19 13:51:16.685818,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:16.685818-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:18.553057,2021-10-19 13:51:18.553057,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:18.553057-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:19.820825,2021-10-19 13:51:19.820825,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:19.820825-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:19.823777,2021-10-19 13:51:19.823777,0.002,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:19.823777-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:24.238410,2021-10-19 13:51:24.238410,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:24.238410-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:24.284134,2021-10-19 13:51:24.284134,0.002,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:24.284134-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:24.302187,2021-10-19 13:51:24.302187,0.002,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:24.302187-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:29.087607,2021-10-19 13:51:29.087607,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:29.087607-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:29.401564,2021-10-19 13:51:29.401564,0.004,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:29.401564-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:29.404872,2021-10-19 13:51:29.404872,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:29.404872-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:29.422158,2021-10-19 13:51:29.422158,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:29.422158-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:31.430759,2021-10-19 13:51:31.430759,0.005,0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:31.430759-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:31.732066,2021-10-19 13:51:31.732066,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:31.732066-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:32.621840,2021-10-19 13:51:32.621840,0.004,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:32.621840-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:34.997164,2021-10-19 13:51:34.997164,0.004,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:34.997164-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:35.299152,2021-10-19 13:51:35.299152,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:35.299152-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:35.306315,2021-10-19 13:51:35.306315,0.005,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:35.306315-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:35.306320,2021-10-19 13:51:35.306320,0.004,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:35.306320-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:35.306410,2021-10-19 13:51:35.306410,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:35.306410-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:39.154494,2021-10-19 13:51:39.154494,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:39.154494-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:43.163170,2021-10-19 13:51:43.163170,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:43.163170-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:43.795386,2021-10-19 13:51:43.795386,0.004,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:43.795386-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:44.599975,2021-10-19 13:51:44.599975,0.001,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:44.599975-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:44.602997,2021-10-19 13:51:44.602997,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:44.602997-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:44.901999,2021-10-19 13:51:44.901999,0.001,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:44.901999-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:47.300694,2021-10-19 13:51:47.300694,0.0,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:47.300694-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:47.300705,2021-10-19 13:51:47.300705,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:47.300705-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:47.300705,2021-10-19 13:51:47.300705,0.001,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:47.300705-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:47.300705,2021-10-19 13:51:47.300705,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:47.300705-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:47.300705,2021-10-19 13:51:47.300705,0.001,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:47.300705-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:47.300965,2021-10-19 13:51:47.300965,0.004,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:47.300965-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:51.846134,2021-10-19 13:51:51.846134,0.002,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:51.846134-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:55.337278,2021-10-19 13:51:55.337278,0.001,-0.333,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:55.337278-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:55.340321,2021-10-19 13:51:55.340321,0.003,-0.5,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:55.340321-04:00
TRV,2021,3,2021-10-19 09:51:00,2021-10-19 09:51:55.340416,2021-10-19 13:51:55.340416,0.001,0.0,121,19.939,91.0,6778.0,156.3734560342284,2021-10-19 09:51:55.340416-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:00.070690,2021-10-19 13:52:00.070690,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:00.070690-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:00.070820,2021-10-19 13:52:00.070820,0.004,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:00.070820-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:00.073567,2021-10-19 13:52:00.073567,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:00.073567-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:00.451672,2021-10-19 13:52:00.451672,0.002,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:00.451672-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:00.460548,2021-10-19 13:52:00.460548,0.002,-0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:00.460548-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:02.410715,2021-10-19 13:52:02.410715,0.002,-0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:02.410715-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:02.697273,2021-10-19 13:52:02.697273,0.051,-0.5,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:02.697273-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:02.697278,2021-10-19 13:52:02.697278,0.051,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:02.697278-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:02.845882,2021-10-19 13:52:02.845882,0.003,0.2,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:02.845882-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:03.347090,2021-10-19 13:52:03.347090,0.002,0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:03.347090-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:03.501467,2021-10-19 13:52:03.501467,,,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:03.501467-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:03.582866,2021-10-19 13:52:03.582866,0.004,-0.5,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:03.582866-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:04.309680,2021-10-19 13:52:04.309680,0.002,-0.5,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:04.309680-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:04.313966,2021-10-19 13:52:04.313966,0.006,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:04.313966-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:05.789658,2021-10-19 13:52:05.789658,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:05.789658-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.602918,2021-10-19 13:52:06.602918,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.602918-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.606978,2021-10-19 13:52:06.606978,0.006,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.606978-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.657779,2021-10-19 13:52:06.657779,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.657779-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.659799,2021-10-19 13:52:06.659799,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.659799-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.660786,2021-10-19 13:52:06.660786,0.006,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.660786-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.661728,2021-10-19 13:52:06.661728,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.661728-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.662705,2021-10-19 13:52:06.662705,0.006,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.662705-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.663598,2021-10-19 13:52:06.663598,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.663598-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:06.813710,2021-10-19 13:52:06.813710,0.006,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:06.813710-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:10.790076,2021-10-19 13:52:10.790076,0.05,-0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:10.790076-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:10.793494,2021-10-19 13:52:10.793494,0.003,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:10.793494-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:10.799142,2021-10-19 13:52:10.799142,2.0,-1.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:10.799142-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:14.344776,2021-10-19 13:52:14.344776,0.003,-0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:14.344776-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:19.740044,2021-10-19 13:52:19.740044,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:19.740044-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:20.948786,2021-10-19 13:52:20.948786,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:20.948786-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:20.994505,2021-10-19 13:52:20.994505,0.007,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:20.994505-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:21.001552,2021-10-19 13:52:21.001552,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:21.001552-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:21.018397,2021-10-19 13:52:21.018397,0.007,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:21.018397-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:21.052794,2021-10-19 13:52:21.052794,0.007,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:21.052794-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:21.053821,2021-10-19 13:52:21.053821,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:21.053821-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:21.182859,2021-10-19 13:52:21.182859,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:21.182859-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:24.051997,2021-10-19 13:52:24.051997,0.007,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:24.051997-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:24.118386,2021-10-19 13:52:24.118386,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:24.118386-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:25.395224,2021-10-19 13:52:25.395224,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:25.395224-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:30.302054,2021-10-19 13:52:30.302054,0.003,-0.5,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:30.302054-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:32.679894,2021-10-19 13:52:32.679894,0.005,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:32.679894-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:35.981602,2021-10-19 13:52:35.981602,0.003,-0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:35.981602-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:39.081370,2021-10-19 13:52:39.081370,0.003,0.6,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:39.081370-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:40.962885,2021-10-19 13:52:40.962885,0.004,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:40.962885-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:41.011150,2021-10-19 13:52:41.011150,0.001,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:41.011150-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:41.131592,2021-10-19 13:52:41.131592,0.004,0.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:41.131591999-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:41.391505,2021-10-19 13:52:41.391505,0.003,0.6,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:41.391505-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:41.391976,2021-10-19 13:52:41.391976,-2.0,1.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:41.391976-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:41.392232,2021-10-19 13:52:41.392232,-2.0,1.0,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:41.392232-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:41.541708,2021-10-19 13:52:41.541708,0.006,0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:41.541708-04:00
TRV,2021,3,2021-10-19 09:52:00,2021-10-19 09:52:45.009412,2021-10-19 13:52:45.009412,0.003,-0.333,173,27.9,109.0,6951.0,155.96799215940155,2021-10-19 09:52:45.009412-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.062005,2021-10-19 13:53:02.062005,0.005,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.062005-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.066155,2021-10-19 13:53:02.066155,0.007,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.066155-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.067112,2021-10-19 13:53:02.067112,0.005,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.067112-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.074600,2021-10-19 13:53:02.074600,0.007,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.074600-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.080034,2021-10-19 13:53:02.080034,0.003,0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.080034-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.108370,2021-10-19 13:53:02.108370,0.006,-0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.108370-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.411758,2021-10-19 13:53:02.411758,0.004,-0.6,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.411758-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.580529,2021-10-19 13:53:02.580529,0.004,-0.5,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.580529-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:02.640487,2021-10-19 13:53:02.640487,2.0,-1.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:02.640487-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:03.944972,2021-10-19 13:53:03.944972,0.004,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:03.944972-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:03.947904,2021-10-19 13:53:03.947904,0.004,-0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:03.947904-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:04.249442,2021-10-19 13:53:04.249442,0.004,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:04.249442-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:04.249553,2021-10-19 13:53:04.249553,0.004,-0.5,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:04.249553-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:04.251953,2021-10-19 13:53:04.251953,0.004,-0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:04.251952999-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:04.418455,2021-10-19 13:53:04.418455,0.005,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:04.418455-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:04.418560,2021-10-19 13:53:04.418560,0.005,-0.5,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:04.418560-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:04.421357,2021-10-19 13:53:04.421357,0.005,-0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:04.421357-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:06.159308,2021-10-19 13:53:06.159308,0.006,-0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:06.159308-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:11.250917,2021-10-19 13:53:11.250917,0.002,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:11.250917-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:14.539840,2021-10-19 13:53:14.539840,0.002,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:14.539840-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:16.578538,2021-10-19 13:53:16.578538,2.0,-1.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:16.578538-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:47.113545,2021-10-19 13:53:47.113545,0.006,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:47.113545-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:47.264073,2021-10-19 13:53:47.264073,0.006,0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:47.264073-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:47.582857,2021-10-19 13:53:47.582857,0.003,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:47.582857-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:54.091720,2021-10-19 13:53:54.091720,0.002,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:54.091720-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:54.159957,2021-10-19 13:53:54.159957,0.002,0.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:54.159957-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:54.160333,2021-10-19 13:53:54.160333,0.002,0.5,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:54.160333-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:54.290994,2021-10-19 13:53:54.290994,2.0,-1.0,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:54.290994-04:00
TRV,2021,3,2021-10-19 09:53:00,2021-10-19 09:53:54.764440,2021-10-19 13:53:54.764440,0.002,0.333,155,35.279,97.0,4705.0,155.85528046758768,2021-10-19 09:53:54.764440-04:00
